signal_id,ehtimollik
SG_011678,0.54457590
SG_011682,0.33944343
SG_011683,0.29611731
SG_011684,0.14664223
SG_011691,0.64922513
SG_011694,0.10464923
SG_011695,0.51708049
SG_011697,0.51491418
SG_011699,0.18913514
SG_011701,0.67338777
SG_011704,0.90851525
SG_011705,0.42276287
SG_011708,0.53141143
SG_011714,0.95667389
SG_011715,0.47625396
SG_011720,0.59256791
SG_011721,0.02049658
SG_011727,0.10631561
SG_011728,0.62672888
SG_011729,0.44909182
SG_011731,0.17147142
SG_011736,0.51824696
SG_011737,0.34394268
SG_011747,0.42592901
SG_011749,0.93234461
SG_011750,0.47875354
SG_011752,0.36777204
SG_011757,0.96233961
SG_011764,0.61506416
SG_011767,0.09548409
SG_011769,0.97917014
SG_011770,0.48675221
SG_011772,0.87468755
SG_011773,0.40593234
SG_011777,0.23479420
SG_011779,0.25812365
SG_011780,0.70054991
SG_011786,0.76487252
SG_011787,0.92184636
SG_011789,0.07232128
SG_011796,0.07265456
SG_011799,0.23196134
SG_011801,0.78120313
SG_011802,0.83819363
SG_011806,0.00616564
SG_011812,0.66072321
SG_011814,0.74620897
SG_011815,0.63189468
SG_011816,0.87052158
SG_011830,0.60706549
SG_011833,0.02499583
SG_011843,0.65489085
SG_011853,0.88551908
SG_011855,0.79420097
SG_011858,0.17813698
SG_011861,0.20596567
SG_011863,0.83202800
SG_011864,0.71354774
SG_011868,0.94350942
SG_011869,0.56590568
SG_011871,0.80886519
SG_011886,0.34360940
SG_011889,0.21079820
SG_011890,0.56357274
SG_011894,0.49508415
SG_011896,0.20529912
SG_011898,0.32077987
SG_011900,0.74920847
SG_011918,0.96067322
SG_011922,0.27995334
SG_011925,0.51241460
SG_011926,0.69721713
SG_011927,0.66955507
SG_011931,0.14947509
SG_011933,0.12597900
SG_011936,0.02332945
SG_011939,0.29311781
SG_011940,0.32777870
SG_011953,0.72704549
SG_011955,0.79353441
SG_011956,0.58506916
SG_011959,0.10598234
SG_011961,0.88285286
SG_011962,0.81003166
SG_011966,0.86418930
SG_011969,0.22046326
SG_011971,0.25395767
SG_011977,0.38493584
SG_011978,0.09965006
SG_011983,0.18663556
SG_011986,0.60906516
SG_011988,0.43142810
SG_011993,0.46942176
SG_011995,0.64955841
SG_011996,0.18463589
SG_011997,0.40509915
SG_012000,0.33177804
SG_012013,0.58240293
SG_012018,0.48225296
SG_012019,0.47825362
SG_012020,0.55440760
SG_012022,0.40259957
SG_012031,0.26145642
SG_012040,0.52791201
SG_012041,0.04482586
SG_012048,0.25962340
SG_012050,0.12664556
SG_012051,0.05182470
SG_012052,0.98850192
SG_012064,0.78153641
SG_012066,0.59506749
SG_012068,0.21029828
SG_012076,0.71554741
SG_012077,0.38943509
SG_012078,0.38093651
SG_012079,0.04515914
SG_012080,0.79520080
SG_012081,0.13731045
SG_012082,0.59190135
SG_012086,0.28461923
SG_012089,0.71404766
SG_012097,0.33894351
SG_012104,0.70254958
SG_012108,0.53624396
SG_012113,0.60239960
SG_012119,0.77737044
SG_012124,0.70504916
SG_012125,0.53824363
SG_012141,0.93267789
SG_012143,0.50258290
SG_012145,0.13297784
SG_012148,0.23996001
SG_012150,0.55524079
SG_012162,0.37993668
SG_012165,0.54874188
SG_012166,0.34810865
SG_012167,0.52041326
SG_012168,0.18930178
SG_012169,0.16680553
SG_012170,0.27212131
SG_012175,0.16497250
SG_012176,0.25712381
SG_012177,0.39576737
SG_012181,0.84835861
SG_012186,0.99066822
SG_012190,0.50991501
SG_012192,0.91434761
SG_012194,0.51524746
SG_012195,0.52241293
SG_012198,0.52491251
SG_012199,0.09115147
SG_012205,0.99916681
SG_012206,0.77787035
SG_012211,0.12681220
SG_012212,0.68221963
SG_012213,0.39943343
SG_012216,0.69155141
SG_012217,0.77087152
SG_012218,0.93401100
SG_012220,0.13414431
SG_012225,0.80419930
SG_012230,0.18146976
SG_012232,0.10364939
SG_012234,0.78686886
SG_012238,0.46675554
SG_012241,0.54774204
SG_012243,0.23912681
SG_012247,0.14597567
SG_012253,0.48108649
SG_012258,0.82252958
SG_012260,0.61606399
SG_012263,0.12347942
SG_012264,0.58723546
SG_012266,0.92117980
SG_012270,0.06465589
SG_012272,0.03849358
SG_012276,0.93101150
SG_012277,0.25462423
SG_012278,0.66988835
SG_012279,0.69805032
SG_012280,0.73354441
SG_012281,0.89601733
SG_012283,0.79236794
SG_012284,0.72887852
SG_012285,0.11681386
SG_012290,0.74070988
SG_012293,0.18496917
SG_012301,0.76103983
SG_012305,0.95784036
SG_012307,0.78903516
SG_012308,0.43992668
SG_012310,0.83619397
SG_012312,0.99616731
SG_012313,0.38476921
SG_012316,0.70171638
SG_012321,0.47542076
SG_012322,0.71821363
SG_012326,0.35877354
SG_012334,0.47025496
SG_012336,0.21796367
SG_012337,0.15147475
SG_012339,0.97567072
SG_012340,0.27178804
SG_012345,0.05999000
SG_012355,0.94200967
SG_012362,0.54324279
SG_012363,0.56390602
SG_012368,0.69921680
SG_012375,0.17047159
SG_012378,0.00666556
SG_012381,0.57557074
SG_012384,0.14780870
SG_012390,0.41909682
SG_012393,0.35927345
SG_012397,0.16347275
SG_012400,0.33694384
SG_012402,0.72937844
SG_012410,0.42326279
SG_012414,0.07698717
SG_012419,0.60406599
SG_012420,0.87135477
SG_012422,0.82919513
SG_012423,0.94700883
SG_012424,0.05715714
SG_012427,0.21096484
SG_012432,0.25879020
SG_012436,0.95650725
SG_012437,0.77253791
SG_012438,0.92651225
SG_012444,0.47392101
SG_012446,0.24795867
SG_012452,0.85969005
SG_012453,0.50574904
SG_012456,0.41493084
SG_012459,0.06048992
SG_012468,0.29361773
SG_012470,0.31361440
SG_012480,0.21996334
SG_012484,0.54749208
SG_012489,0.19163473
SG_012493,0.37577070
SG_012495,0.81836361
SG_012499,0.72187969
SG_012501,0.00233294
SG_012502,0.76537244
SG_012504,0.93334444
SG_012506,0.22179637
SG_012509,0.99033494
SG_012510,0.99500083
SG_012513,0.58565239
SG_012519,0.88335277
SG_012520,0.51408099
SG_012521,0.48375271
SG_012525,0.34377604
SG_012527,0.47292118
SG_012531,0.52191301
SG_012533,0.98950175
SG_012538,0.13231128
SG_012539,0.82102983
SG_012548,0.90451591
SG_012550,0.77170472
SG_012552,0.61773038
SG_012556,0.36343943
SG_012561,0.75287452
SG_012562,0.01399767
SG_012563,0.63256124
SG_012564,0.65739043
SG_012567,0.08781870
SG_012568,0.95417430
SG_012571,0.85019163
SG_012575,0.11048159
SG_012579,0.89285119
SG_012588,0.27062156
SG_012591,0.04465922
SG_012594,0.53007832
SG_012596,0.08948509
SG_012600,0.73921013
SG_012601,0.24412598
SG_012603,0.22612898
SG_012606,0.18363606
SG_012609,0.92501250
SG_012610,0.06148975
SG_012615,0.10114981
SG_012616,0.52441260
SG_012619,0.61939677
SG_012623,0.73521080
SG_012628,0.75504083
SG_012630,0.82636227
SG_012632,0.85469088
SG_012636,0.78453591
SG_012640,0.00833194
SG_012643,0.90051658
SG_012648,0.97517080
SG_012651,0.44942510
SG_012654,0.48808532
SG_012660,0.86702216
SG_012661,0.93001166
SG_012663,0.28145309
SG_012669,0.20129978
SG_012674,0.45625729
SG_012680,0.38226962
SG_012684,0.56673888
SG_012688,0.62806199
SG_012690,0.65605732
SG_012697,0.53891018
SG_012699,0.45059157
SG_012701,0.31128145
SG_012705,0.89018497
SG_012709,0.40459923
SG_012710,0.93417764
SG_012715,0.64072655
SG_012716,0.26028995
SG_012718,0.76570572
SG_012723,0.20579903
SG_012724,0.39610065
SG_012730,0.58523579
SG_012734,0.94634228
SG_012736,0.48758540
SG_012738,0.10198300
SG_012747,0.56107315
SG_012749,0.80603233
SG_012750,0.00149975
SG_012753,0.60889852
SG_012754,0.98300283
SG_012757,0.15980670
SG_012763,0.43959340
SG_012764,0.04349275
SG_012767,0.75087485
SG_012768,0.46458924
SG_012773,0.04599233
SG_012775,0.38626896
SG_012777,0.83386102
SG_012786,0.77753708
SG_012787,0.86168972
SG_012792,0.76837194
SG_012797,0.46558907
SG_012805,0.67388769
SG_012808,0.56290618
SG_012810,0.96650558
SG_012819,0.82786202
SG_012821,0.94234294
SG_012822,0.76637227
SG_012831,0.24512581
SG_012844,0.60673221
SG_012845,0.19146809
SG_012848,0.16297284
SG_012849,0.77503749
SG_012851,0.59323446
SG_012859,0.02399600
SG_012861,0.66005666
SG_012869,0.76270622
SG_012870,0.42559573
SG_012873,0.59956674
SG_012874,0.39926679
SG_012883,0.06715547
SG_012886,0.58823529
SG_012887,0.09915014
SG_012888,0.41659723
SG_012891,0.28528579
SG_012898,0.51174804
SG_012905,0.95184136
SG_012910,0.93034494
SG_012913,0.38843526
SG_012918,0.95100817
SG_012919,0.28861856
SG_012920,0.13381103
SG_012923,0.12814531
SG_012924,0.78870188
SG_012926,0.96017330
SG_012936,0.87785369
SG_012938,0.88101983
SG_012940,0.39360107
SG_012945,0.70704883
SG_012949,0.38076987
SG_012958,0.51874688
SG_012962,0.66305616
SG_012967,0.22696217
SG_012968,0.36743876
SG_012970,0.14397600
SG_012972,0.39893351
SG_012978,0.59206799
SG_012979,0.46358940
SG_012980,0.97500417
SG_012981,0.98266956
SG_012983,0.58673554
SG_012984,0.91401433
SG_012989,0.36110648
SG_012994,0.24029328
SG_012997,0.39710048
SG_013002,0.80953174
SG_013009,0.81403099
SG_013017,0.33344443
SG_013023,0.83902683
SG_013028,0.28961840
SG_013030,0.38210298
SG_013033,0.89818364
SG_013042,0.82836194
SG_013043,0.32094651
SG_013045,0.62472921
SG_013063,0.66255624
SG_013064,0.28495251
SG_013065,0.26462256
SG_013068,0.86502250
SG_013070,0.39226796
SG_013071,0.19880020
SG_013072,0.84002666
SG_013077,0.56873854
SG_013080,0.90001666
SG_013082,0.65522413
SG_013083,0.61706382
SG_013085,0.95084153
SG_013086,0.20429928
SG_013093,0.39810032
SG_013094,0.16363939
SG_013096,0.94267622
SG_013104,0.97083819
SG_013108,0.08765206
SG_013111,0.54940843
SG_013112,0.59073488
SG_013115,0.51291451
SG_013117,0.68071988
SG_013125,0.05115814
SG_013127,0.55657390
SG_013135,0.49008499
SG_013138,0.69005166
SG_013139,0.10531578
SG_013141,0.83836027
SG_013149,0.66805532
SG_013150,0.66122313
SG_013157,0.63056157
SG_013159,0.84985836
SG_013166,0.32627895
SG_013172,0.69205132
SG_013177,0.82136311
SG_013178,0.06898850
SG_013187,0.30044993
SG_013196,0.36010665
SG_013201,0.90684886
SG_013202,0.04549242
SG_013212,0.30478254
SG_013219,0.70804866
SG_013222,0.02782870
SG_013223,0.77353774
SG_013224,0.97417097
SG_013233,0.32961173
SG_013237,0.00766539
SG_013245,0.57507082
SG_013249,0.25529078
SG_013250,0.41626396
SG_013260,0.88268622
SG_013264,0.32994501
SG_013266,0.63172805
SG_013267,0.81386436
SG_013269,0.23879353
SG_013273,0.85235794
SG_013276,0.00533244
SG_013280,0.44075987
SG_013281,0.65539077
SG_013282,0.21496417
SG_013288,0.69821696
SG_013292,0.72637894
SG_013294,0.67972005
SG_013297,0.11131478
SG_013304,0.11698050
SG_013311,0.39043493
SG_013313,0.90651558
SG_013314,0.48841860
SG_013315,0.54840860
SG_013317,0.83169472
SG_013321,0.83052825
SG_013323,0.27945342
SG_013327,0.35910682
SG_013328,0.28978504
SG_013332,0.34310948
SG_013337,0.35227462
SG_013338,0.40626562
SG_013339,0.00133311
SG_013340,0.56157307
SG_013342,0.04715881
SG_013344,0.02232961
SG_013345,0.49941676
SG_013347,0.61256457
SG_013348,0.17380437
SG_013356,0.91651391
SG_013358,0.89351775
SG_013359,0.83319447
SG_013360,0.20013331
SG_013361,0.16930512
SG_013362,0.82036327
SG_013366,0.33394434
SG_013371,0.82936177
SG_013372,0.64422596
SG_013374,0.80336611
SG_013380,0.01516414
SG_013383,0.48608565
SG_013384,0.30628229
SG_013391,0.88985169
SG_013392,0.41193134
SG_013393,0.94317614
SG_013396,0.99383436
SG_013400,0.69988335
SG_013404,0.23846026
SG_013412,0.41526412
SG_013413,0.95317447
SG_013414,0.09281786
SG_013418,0.90151641
SG_013420,0.07832028
SG_013421,0.85219130
SG_013424,0.54990835
SG_013427,0.85735711
SG_013430,0.73904349
SG_013435,0.97683719
SG_013438,0.74354274
SG_013440,0.51008165
SG_013443,0.81369772
SG_013444,0.49541743
SG_013446,0.00899850
SG_013447,0.07398767
SG_013452,0.41759707
SG_013454,0.93434428
SG_013456,0.42226296
SG_013462,0.63839360
SG_013463,0.89068489
SG_013464,0.47992001
SG_013468,0.23446092
SG_013472,0.52057990
SG_013474,0.69121813
SG_013477,0.31094818
SG_013480,0.36810532
SG_013485,0.39210132
SG_013486,0.60156641
SG_013487,0.52174638
SG_013491,0.79436761
SG_013495,0.80369938
SG_013499,0.32194634
SG_013504,0.79886686
SG_013508,0.65372438
SG_013509,0.03516081
SG_013515,0.62639560
SG_013523,0.07248792
SG_013528,0.63156141
SG_013538,0.67088819
SG_013542,0.27695384
SG_013543,0.40376604
SG_013544,0.62522913
SG_013545,0.83086152
SG_013546,0.14530912
SG_013548,0.95934011
SG_013549,0.74720880
SG_013552,0.94367605
SG_013553,0.57707049
SG_013554,0.66672221
SG_013557,0.42692885
SG_013558,0.36393934
SG_013561,0.85552408
SG_013563,0.45042493
SG_013565,0.40976504
SG_013567,0.13564406
SG_013568,0.02132978
SG_013571,0.82236294
SG_013574,0.58490252
SG_013575,0.21646392
SG_013578,0.93051158
SG_013579,0.70554908
SG_013580,0.68705216
SG_013586,0.03082820
SG_013588,0.40359940
SG_013591,0.61839693
SG_013598,0.99550075
SG_013601,0.69188469
SG_013602,0.83869355
SG_013604,0.49825029
SG_013608,0.83069488
SG_013610,0.34677554
SG_013612,0.63139477
SG_013613,0.19063489
SG_013616,0.55540743
SG_013619,0.14414264
SG_013624,0.91184803
SG_013626,0.65389102
SG_013628,0.58590235
SG_013629,0.33711048
SG_013633,0.20563239
SG_013635,0.06532245
SG_013637,0.32911181
SG_013638,0.39393434
SG_013639,0.59006832
SG_013641,0.44575904
SG_013646,0.53241126
SG_013653,0.29478420
SG_013667,0.61023163
SG_013668,0.79536744
SG_013670,0.20413264
SG_013675,0.59106816
SG_013677,0.69671721
SG_013678,0.72804533
SG_013681,0.52091318
SG_013682,0.93301116
SG_013683,0.74454258
SG_013684,0.36177304
SG_013685,0.47175471
SG_013686,0.53491085
SG_013690,0.57907015
SG_013695,0.26512248
SG_013705,0.29211798
SG_013706,0.09181803
SG_013708,0.30094984
SG_013711,0.21629728
SG_013713,0.81853024
SG_013715,0.32427929
SG_013716,0.90884853
SG_013726,0.56607232
SG_013727,0.02682886
SG_013728,0.43592735
SG_013731,0.08181970
SG_013733,0.01099817
SG_013737,0.44542576
SG_013740,0.90418264
SG_013741,0.86552241
SG_013744,0.12031328
SG_013745,0.64622563
SG_013746,0.11764706
SG_013747,0.57773704
SG_013749,0.60639893
SG_013755,0.36460590
SG_013759,0.49225129
SG_013765,0.63739377
SG_013766,0.76803866
SG_013769,0.21113148
SG_013773,0.69871688
SG_013785,0.25429095
SG_013793,0.06265622
SG_013800,0.27362106
SG_013808,0.47775371
SG_013815,0.37827029
SG_013827,0.55724046
SG_013840,0.37843693
SG_013841,0.02932845
SG_013842,0.19530078
SG_013844,0.88201966
SG_013845,0.50558240
SG_013849,0.33111148
SG_013850,0.45242460
SG_013851,0.07782036
SG_013853,0.71704716
SG_013854,0.46208965
SG_013855,0.73004499
SG_013857,0.58123646
SG_013860,0.82169638
SG_013862,0.88968505
SG_013867,0.76370605
SG_013868,0.16630562
SG_013870,0.47525412
SG_013883,0.06765539
SG_013884,0.24345942
SG_013885,0.86785536
SG_013892,0.78653558
SG_013896,0.24762540
SG_013898,0.72987835
SG_013901,0.93617730
SG_013905,0.61906349
SG_013906,0.71221463
SG_013907,0.10331611
SG_013910,0.43659390
SG_013912,0.33961006
SG_013914,0.77520413
SG_013919,0.98583569
SG_013922,0.84185969
SG_013943,0.09431761
SG_013944,0.45909015
SG_013946,0.30928179
SG_013948,0.13164473
SG_013949,0.40443259
SG_013953,0.30211631
SG_013962,0.91818030
SG_013965,0.68205299
SG_013969,0.80653224
SG_013974,0.21863023
SG_013978,0.70521580
SG_013979,0.06882186
SG_013980,0.88385269
SG_013986,0.84735877
SG_013997,0.52591235
SG_014000,0.47692051
SG_014004,0.04815864
SG_014009,0.43859357
SG_014010,0.49391768
SG_014012,0.39960007
SG_014014,0.77670388
SG_014015,0.62256291
SG_014016,0.49125146
SG_014017,0.98833528
SG_014018,0.01933011
SG_014020,0.46542243
SG_014021,0.12864523
SG_014022,0.51024829
SG_014023,0.27912015
SG_014026,0.88701883
SG_014030,0.26928845
SG_014031,0.43026162
SG_014036,0.31794701
SG_014037,0.13831028
SG_014039,0.50774871
SG_014045,0.73404433
SG_014046,0.62156307
SG_014047,0.45375771
SG_014050,0.03116147
SG_014053,0.50491585
SG_014058,0.88118647
SG_014059,0.85935677
SG_014062,0.55340777
SG_014067,0.78520247
SG_014072,0.00349942
SG_014073,0.55057490
SG_014075,0.64322613
SG_014081,0.36660557
SG_014085,0.50308282
SG_014088,0.65255791
SG_014096,0.86668889
SG_014099,0.63772705
SG_014102,0.65439093
SG_014105,0.40059990
SG_014111,0.67422096
SG_014113,0.41609732
SG_014116,0.11831361
SG_014122,0.76087319
SG_014123,0.28278620
SG_014124,0.79170138
SG_014130,0.83636061
SG_014132,0.48025329
SG_014135,0.99816697
SG_014136,0.41893018
SG_014139,0.78103649
SG_014140,0.79086819
SG_014141,0.66888852
SG_014146,0.84385936
SG_014155,0.60123313
SG_014157,0.29178470
SG_014161,0.27145476
SG_014162,0.64172638
SG_014165,0.42826196
SG_014167,0.92201300
SG_014168,0.87102150
SG_014172,0.09931678
SG_014176,0.21429762
SG_014177,0.90734878
SG_014184,0.99983336
SG_014186,0.57957007
SG_014188,0.39643393
SG_014190,0.22146309
SG_014191,0.24329278
SG_014192,0.03682720
SG_014194,0.87235461
SG_014196,0.40143309
SG_014197,0.82052991
SG_014205,0.25895684
SG_014210,0.45025829
SG_014217,0.71488085
SG_014219,0.84469255
SG_014223,0.91851358
SG_014235,0.00333278
SG_014237,0.85635727
SG_014243,0.60956507
SG_014248,0.85085819
SG_014249,0.86002333
SG_014259,0.44592568
SG_014269,0.75420763
SG_014270,0.67005499
SG_014272,0.06498917
SG_014277,0.55774038
SG_014288,0.32044659
SG_014290,0.20213298
SG_014292,0.70038327
SG_014293,0.11614731
SG_014295,0.51741376
SG_014299,0.49775037
SG_014308,0.73704383
SG_014309,0.30961506
SG_014311,0.94717547
SG_014314,0.96333944
SG_014319,0.04299283
SG_014320,0.18180303
SG_014321,0.98383603
SG_014328,0.72504583
SG_014334,0.11281453
SG_014335,0.26778870
SG_014339,0.91368105
SG_014342,0.03866022
SG_014343,0.98116981
SG_014345,0.09681720
SG_014363,0.08998500
SG_014368,0.44625896
SG_014370,0.04032661
SG_014373,0.64222630
SG_014375,0.31428095
SG_014380,0.98600233
SG_014383,0.90901516
SG_014385,0.93567739
SG_014386,0.51808032
SG_014387,0.28645226
SG_014389,0.61123146
SG_014391,0.08798534
SG_014394,0.96550575
SG_014398,0.42809532
SG_014402,0.11714714
SG_014409,0.59906682
SG_014411,0.76120647
SG_014415,0.54140977
SG_014416,0.47358774
SG_014418,0.08515247
SG_014425,0.21146476
SG_014426,0.98433594
SG_014431,0.62306282
SG_014432,0.98933511
SG_014446,0.70071655
SG_014447,0.20263289
SG_014457,0.46758874
SG_014465,0.72587902
SG_014466,0.24312615
SG_014469,0.18713548
SG_014474,0.04865856
SG_014484,0.41509748
SG_014486,0.06548909
SG_014488,0.20863189
SG_014491,0.26062323
SG_014495,0.61756374
SG_014512,0.91118147
SG_014514,0.18613564
SG_014516,0.43242793
SG_014519,0.17547075
SG_014522,0.08665222
SG_014529,0.46875521
SG_014538,0.81819697
SG_014544,0.70438260
SG_014551,0.39543409
SG_014552,0.38460257
SG_014556,0.35277454
SG_014562,0.61339777
SG_014565,0.10514914
SG_014566,0.79003499
SG_014568,0.09798367
SG_014569,0.09381770
SG_014570,0.69288452
SG_014578,0.24112648
SG_014579,0.91768039
SG_014581,0.67805366
SG_014582,0.55807365
SG_014583,0.31444759
SG_014587,0.50474921
SG_014594,0.39176804
SG_014596,0.67255457
SG_014597,0.80436594
SG_014607,0.66288952
SG_014611,0.19180137
SG_014616,0.19596734
SG_014617,0.32527912
SG_014618,0.42176304
SG_014619,0.02249625
SG_014621,0.86302283
SG_014626,0.60606566
SG_014634,0.01899683
SG_014635,0.68955174
SG_014636,0.32227962
SG_014637,0.24529245
SG_014640,0.37943676
SG_014641,0.82686219
SG_014645,0.24262623
SG_014647,0.13014498
SG_014653,0.46275621
SG_014655,0.17397100
SG_014656,0.93667722
SG_014657,0.96717214
SG_014660,0.53591068
SG_014667,0.16763873
SG_014672,0.61489752
SG_014677,0.18246959
SG_014680,0.51124813
SG_014681,0.68838527
SG_014687,0.53107815
SG_014690,0.45592401
SG_014691,0.34727545
SG_014700,0.92034661
SG_014701,0.93967672
SG_014702,0.82019663
SG_014703,0.14914181
SG_014712,0.62122980
SG_014713,0.16213964
SG_014718,0.17747042
SG_014720,0.80086652
SG_014723,0.39910015
SG_014729,0.80786536
SG_014731,0.50408265
SG_014733,0.89151808
SG_014735,0.86952175
SG_014742,0.00183303
SG_014746,0.06932178
SG_014748,0.09031828
SG_014749,0.29228462
SG_014753,0.38260290
SG_014754,0.21879687
SG_014757,0.37593734
SG_014771,0.50191635
SG_014774,0.68671888
SG_014777,0.61323113
SG_014778,0.96500583
SG_014780,0.28411931
SG_014787,0.80753208
SG_014800,0.68055324
SG_014801,0.97667055
SG_014802,0.34127645
SG_014803,0.62406266
SG_014808,0.05332445
SG_014812,0.23379437
SG_014813,0.19780037
SG_014815,0.75437427
SG_014824,0.05565739
SG_014825,0.47375437
SG_014827,0.27745376
SG_014830,0.11348109
SG_014834,0.15114148
SG_014839,0.78570238
SG_014844,0.86802200
SG_014865,0.96800533
SG_014866,0.01249792
SG_014867,0.49425096
SG_014871,0.88235294
SG_014874,0.19130145
SG_014875,0.74420930
SG_014879,0.22879520
SG_014880,0.00583236
SG_014882,0.36493918
SG_014885,0.66922180
SG_014887,0.88868522
SG_014894,0.37643726
SG_014895,0.41743043
SG_014898,0.33277787
SG_014900,0.35127479
SG_014906,0.77637060
SG_014909,0.08081986
SG_014914,0.59973338
SG_014919,0.03132811
SG_014921,0.53474421
SG_014939,0.98183636
SG_014940,0.42142976
SG_014945,0.92867855
SG_014946,0.03099483
SG_014951,0.95567405
SG_014953,0.96883853
SG_014955,0.73087819
SG_014959,0.31311448
SG_014961,0.61873021
SG_014964,0.87818697
SG_014965,0.11098150
SG_014966,0.57757040
SG_014969,0.82003000
SG_014972,0.51391435
SG_014976,0.87902016
SG_014979,0.00483253
SG_014980,0.85102483
SG_014984,0.65905682
SG_014990,0.00066656
SG_014998,0.20096651
SG_014999,0.17480420
SG_015001,0.56057324
SG_015002,0.72721213
SG_015014,0.46992168
SG_015015,0.13931011
SG_015021,0.36543909
SG_015026,0.50758207
SG_015031,0.86152308
SG_015036,0.37377104
SG_015039,0.07015497
SG_015042,0.52307949
SG_015044,0.36260623
SG_015046,0.77587069
SG_015047,0.74470922
SG_015050,0.26862190
SG_015054,0.68155307
SG_015066,0.29695051
SG_015068,0.94867522
SG_015071,0.25229128
SG_015075,0.13264456
SG_015076,0.05899017
SG_015081,0.73304449
SG_015082,0.43059490
SG_015085,0.14864189
SG_015093,0.96100650
SG_015095,0.39660057
SG_015099,0.17097150
SG_015102,0.31511415
SG_015103,0.89135144
SG_015111,0.54607565
SG_015112,0.34560907
SG_015118,0.27095484
SG_015125,0.35044159
SG_015126,0.57207132
SG_015127,0.73821030
SG_015129,0.58190302
SG_015134,0.52324613
SG_015135,0.59423429
SG_015137,0.29111815
SG_015138,0.93867689
SG_015144,0.42109648
SG_015146,0.31411431
SG_015152,0.48508582
SG_015155,0.25862356
SG_015158,0.81353108
SG_015159,0.57840360
SG_015161,0.64089318
SG_015165,0.89185136
SG_015167,0.84102650
SG_015169,0.60073321
SG_015176,0.86335611
SG_015180,0.28078654
SG_015183,0.73421096
SG_015189,0.47408765
SG_015190,0.24062656
SG_015192,0.38660223
SG_015195,0.41959673
SG_015197,0.84885852
SG_015201,0.83019497
SG_015202,0.43442760
SG_015214,0.14097650
SG_015215,0.71021496
SG_015217,0.17130478
SG_015222,0.33527745
SG_015224,0.19280120
SG_015235,0.47042160
SG_015239,0.18030328
SG_015246,0.14264289
SG_015251,0.46158974
SG_015252,0.80353274
SG_015256,0.95450758
SG_015257,0.60473254
SG_015261,0.25495751
SG_015262,0.60623229
SG_015263,0.82336277
SG_015269,0.40543243
SG_015270,0.24745876
SG_015272,0.32361273
SG_015276,0.80969838
SG_015277,0.48575237
SG_015278,0.28261956
SG_015279,0.76387269
SG_015280,0.82086319
SG_015283,0.85952341
SG_015284,0.87418764
SG_015289,0.97617064
SG_015290,0.17363773
SG_015294,0.23729378
SG_015296,0.09465089
SG_015297,0.97783703
SG_015302,0.42376271
SG_015304,0.78503583
SG_015308,0.57740377
SG_015309,0.44892518
SG_015312,0.65939010
SG_015317,0.95634061
SG_015322,0.36643893
SG_015323,0.54707549
SG_015326,0.89201800
SG_015329,0.07082153
SG_015337,0.09598400
SG_015339,0.59240127
SG_015340,0.21346442
SG_015341,0.78786869
SG_015346,0.41709715
SG_015348,0.54240960
SG_015349,0.74537577
SG_015351,0.95500750
SG_015355,0.09531745
SG_015356,0.84635894
SG_015360,0.29711715
SG_015361,0.55107482
SG_015362,0.99150142
SG_015363,0.26228962
SG_015369,0.58565239
SG_015372,0.69955007
SG_015375,0.13431095
SG_015381,0.76953841
SG_015382,0.07298784
SG_015383,0.15714048
SG_015384,0.88501916
SG_015388,0.69438427
SG_015395,0.08815197
SG_015397,0.26628895
SG_015399,0.88401933
SG_015400,0.92601233
SG_015401,0.29261790
SG_015402,0.60273288
SG_015403,0.74820863
SG_015406,0.83736044
SG_015412,0.84552575
SG_015421,0.99366772
SG_015424,0.62606232
SG_015425,0.43076154
SG_015428,0.62006332
SG_015430,0.40743209
SG_015431,0.37127145
SG_015439,0.17863689
SG_015440,0.00016664
SG_015446,0.73271121
SG_015447,0.50074988
SG_015448,0.51191468
SG_015452,0.39426762
SG_015454,0.91151475
SG_015458,0.92451258
SG_015462,0.25945676
SG_015463,0.80203299
SG_015464,0.43709382
SG_015466,0.22462923
SG_015467,0.74637560
SG_015470,0.33477754
SG_015473,0.44442593
SG_015479,0.06948842
SG_015481,0.79103483
SG_015483,0.50424929
SG_015492,0.71154808
SG_015495,0.39676721
SG_015498,0.81753041
SG_015503,0.39293451
SG_015507,0.77153808
SG_015512,0.21713048
SG_015514,0.44375937
SG_015517,0.73571071
SG_015520,0.70821530
SG_015524,0.33194468
SG_015526,0.24279287
SG_015527,0.27978670
SG_015535,0.29161806
SG_015537,0.76603899
SG_015538,0.66388935
SG_015540,0.64855857
SG_015542,0.03332778
SG_015543,0.89235127
SG_015544,0.49308449
SG_015546,0.83936011
SG_015547,0.54040993
SG_015550,0.23462756
SG_015556,0.25412431
SG_015558,0.73037827
SG_015559,0.68988502
SG_015560,0.64872521
SG_015562,0.02916181
SG_015565,0.16947175
SG_015568,0.87368772
SG_015572,0.15830695
SG_015576,0.00316614
SG_015578,0.00733211
SG_015580,0.38376937
SG_015582,0.45542410
SG_015584,0.47058824
SG_015585,0.82419597
SG_015586,0.17997000
SG_015587,0.09065156
SG_015589,0.63272788
SG_015590,0.27012165
SG_015591,0.79153474
SG_015593,0.61723046
SG_015597,0.80253291
SG_015598,0.75220797
SG_015600,0.73121146
SG_015606,0.75104149
SG_015613,0.77770372
SG_015615,0.92567905
